Date,Close_AAPL,Close_AMZN,Close_GOOGL,Close_MSFT,Close_NVDA,High_AAPL,High_AMZN,High_GOOGL,High_MSFT,High_NVDA,Low_AAPL,Low_AMZN,Low_GOOGL,Low_MSFT,Low_NVDA,Open_AAPL,Open_AMZN,Open_GOOGL,Open_MSFT,Open_NVDA,Volume_AAPL,Volume_AMZN,Volume_GOOGL,Volume_MSFT,Volume_NVDA
2021-06-10,123.57549285888672,167.4824981689453,121.17715454101562,249.30111694335935,17.389272689819336,125.613691654985,167.5500030517578,121.22045035217172,249.514328543936,17.456136659465507,123.4089112443371,164.0574951171875,119.61711580354223,245.84130103923167,17.140784570786124,124.46720015964092,164.10049438476562,119.77336645278284,246.44216202928783,17.31442760468904,71186400,69530000,25904000,24563600,287772000
2021-06-11,124.7905502319336,167.3415069580078,120.9318389892578,249.9311065673828,17.7887020111084,124.87874532211929,168.32899475097656,121.50509470935228,250.5125659244316,17.902468587072715,123.56567241757212,166.67250061035156,120.37250900118784,248.6905810703303,17.407983989088986,123.98703068475491,167.4824981689453,121.41950536835986,250.02799674305385,17.44366012443171,53522400,56348000,21958000,18999700,416308000
2021-06-14,127.85765075683594,169.19349670410156,121.8628921508789,251.86941528320312,17.981800079345703,127.91644250380196,169.25,121.8633857019183,251.9275612262932,18.002507575181234,124.51618772718142,166.77499389648438,120.3247441331464,248.87475133526684,17.626531096192977,125.2511144685025,167.3415069580078,121.03434903831184,249.94080958485068,17.869282182358322,96906500,51394000,22098000,19150500,321376000
2021-06-15,127.03453063964844,169.156494140625,120.84175872802734,250.3865509033203,17.752025604248047,127.97524340485356,169.84950256347656,122.19130175131006,251.96625102602945,17.979309393443955,126.78955507030692,168.15550231933594,120.47998585892422,249.72754397352543,17.69165046284507,127.32850431328268,169.1999969482422,121.86735007353872,251.7530394221837,17.878267304909148,62746300,48524000,21562000,18038900,243032000
2021-06-16,127.53425598144533,170.7624969482422,120.19784545898438,249.4368133544922,17.77372932434082,128.25938893894605,171.3175048828125,121.30604974987207,252.53803808161632,17.917933757296694,125.87823394486584,168.02650451660156,118.90154507498283,246.5681575606938,17.548442256286553,127.74983564578012,169.60000610351562,120.99354083237306,251.39446201803463,17.75427048170476,91815000,84056000,26472000,27220000,307124000
2021-06-17,129.14132690429688,174.46200561523438,121.16421508789062,252.84817504882807,18.618993759155277,129.88606227566868,174.86000061035156,121.93950775152116,253.67194851407228,18.796378926832787,127.0443364282934,170.0500030517578,119.92663220106029,248.10910416944708,17.71984214031453,127.19133075522794,170.15899658203125,120.12319457492448,248.16725010104045,17.73805423238615,96721700,102730000,25842000,27565500,809656000
2021-06-18,127.83806610107422,174.34500122070312,119.53948974609376,251.42355346679688,18.60053253173828,128.86695159835352,175.35000610351562,121.02438731514766,254.2049757817465,19.335272822869825,127.62248638968995,173.6855010986328,119.44394586362654,250.76454649110772,18.54589435145417,128.08304168654513,173.99949645996094,120.78951018597672,251.61739296588436,18.74548502583953,108953300,104954000,46116000,37202200,968856000
2021-06-21,129.64108276367188,172.697998046875,121.23289489746094,254.52484130859372,18.38946533203125,129.74887261931582,174.10000610351562,121.41950273978642,255.38735916817808,18.49849233811036,126.61318811711466,171.6999969482422,119.32800058512856,249.9602073925128,17.786205025624632,127.68127808078076,173.8209991455078,119.9271411452903,251.8015645718106,18.39744834960306,79663300,65542000,27414000,26696100,672384000
2021-06-22,131.2873077392578,175.27200317382812,121.74842834472656,257.3158874511719,18.848020553588867,131.38530395142936,176.18899536132812,121.81760141803292,257.5872449583469,18.924864227672508,128.9747376819625,172.80450439453125,120.48795979203726,254.30185233414724,18.348297790642764,129.47449743106563,172.9029998779297,121.17069271040606,254.61198364970448,18.43362318209077,74783600,66902000,22390000,24694100,580144000
2021-06-23,131.012939453125,175.1909942626953,121.54590606689452,257.0833435058594,19.01817321777344,131.6204890694468,176.0500030517578,122.50979608258412,258.59519710722395,19.113478344329064,130.55238415861209,174.16000366210938,121.25480206414127,256.2692707647983,18.868979865974826,131.08153979372707,175.25,121.51256479515136,257.7811243661629,18.96877520210793,60214200,56266000,19148000,19518700,332356000
2021-06-24,130.72877502441406,172.45399475097656,121.91712188720705,258.4594421386719,19.16612243652344,131.9340507183845,176.2429962158203,122.46997494722376,259.5836458832554,19.380183071571224,130.25841113476253,171.54249572753906,121.71807656217918,257.2770924741744,19.049112393678936,131.74786688107946,175.3820037841797,122.11616721223488,257.94580012893306,19.18832794397913,68711000,76640000,21362000,21446900,320924000
2021-06-25,130.43479919433594,170.072998046875,121.92557525634766,256.841064453125,18.991981506347656,131.19912181234292,173.24099731445312,122.0494869263323,259.00225386982646,19.30583750444343,130.14082550615106,169.70899963378906,120.98656792867304,256.5891085646179,18.85576196166169,130.7777709892388,173.1999969482422,121.41949566786325,258.01374328624,19.240970238833803,70783700,78820000,34594000,25611100,278364000
2021-06-28,132.07122802734375,172.1945037841797,121.95294952392578,260.42681884765625,19.94402313232422,132.53178329485235,172.39999389648438,122.20076527318164,260.6012566258516,20.03758090623226,130.66997494475694,170.67550659179688,120.82782790498152,257.7035428658539,19.279388341021416,130.72876668918406,170.8000030517578,122.09476570644414,257.974900379408,19.32155139135176,62111300,44856000,28526000,19590000,495436000
2021-06-29,133.590087890625,172.40699768066406,121.69071197509766,263.0241394042969,19.985689163208008,133.74687585363333,172.80149841308594,122.43565513957584,263.26642398915266,20.05754013868349,131.64988544279703,171.15150451660156,121.11198161559383,259.7097028458924,19.616696297313812,132.09083850565025,171.9409942626953,122.0868208557326,260.57222058858645,19.841734055010622,64556100,41968000,23108000,19937800,367632000
2021-06-30,134.20741271972656,172.00799560546875,121.5085678100586,262.5395202636719,19.96148681640625,134.64836572202546,173.5800018310547,121.67527414379862,262.9853155337439,20.12115859540737,133.1393079515186,171.75,120.777064517877,261.27965249252287,19.82302123736521,133.4332816037582,172.05299377441406,121.4140186291098,262.33600953234,19.958243358482186,63261400,48080000,24474000,21656500,326568000
2021-07-01,134.51116943359375,171.64849853515625,121.86189270019533,263.218017578125,20.170555114746094,134.5699611689942,172.85000610351562,122.00370889101198,263.4506013495194,20.414054274133893,133.03150764945613,170.4709930419922,120.95323489975412,261.27974061448015,19.97795007010988,133.85463680142217,171.73049926757812,121.14581091471862,261.289411887782,20.083733615151363,52485800,40742000,18110000,16725300,480136000
2021-07-02,137.14710998535156,175.5489959716797,124.6614990234375,269.0812683105469,20.444997787475582,137.18629949198788,175.58599853515625,124.80730158215871,269.42047266250347,20.463211788126948,134.9815196787238,171.8459930419922,122.47395949852594,264.09021151270576,20.24615701372242,135.12849901876004,172.58200073242188,122.5640287596212,264.40034289596645,20.398344515873024,78852600,63388000,25982000,26458000,342764000
2021-07-06,139.1657257080078,183.78700256347656,125.58956909179688,269.0909118652344,20.65605926513672,140.27300511470358,184.2740020751953,125.8264356149296,270.7481298795678,20.799264406948467,137.25491925633426,176.4499969482422,123.9897120776106,265.83459218582897,20.308523883899067,137.25491925633426,176.5054931640625,125.05064175261214,269.44948826138983,20.69497885754218,108181800,134896000,26404000,31565600,446708000
2021-07-07,141.66448974609375,184.82899475097656,125.87220764160156,271.2908630371094,20.32997703552246,141.97805072261244,186.7100067138672,126.67835105188156,272.0274175708418,20.83219522915429,139.79287267133577,183.94549560546875,125.55273588133367,268.5966598869987,20.290309396748288,140.65517657085456,185.86900329589844,126.55693750796648,270.77722094799395,20.810739680965117,104911600,106562000,24060000,23260000,418428000
2021-07-08,140.36119079589844,186.57049560546875,124.44901275634766,268.8583679199219,19.8619384765625,141.1647027920802,187.9994964599609,124.99788702259596,270.1279367633188,20.091715744077103,137.84283506741627,181.05599975585935,123.43188008424949,266.3870474385027,19.660353022207257,138.73454962161878,182.1779937744141,123.4358588645875,268.35439706096736,19.815783923494628,105575500,103612000,23790000,24618600,503300000
2021-07-09,142.19361877441406,185.9669952392578,124.92125701904295,269.3622741699219,20.009138107299805,142.72275942044914,187.3999938964844,125.1362250527908,269.46886517575774,20.039077280594757,139.7830526150671,184.6699981689453,123.95885535984912,266.82313681336774,19.71374549718663,139.88104882276198,186.12600708007807,124.43010544209602,267.21078617893124,19.92156854746717,99890800,74964000,18632000,23916700,296624000
2021-07-12,141.59588623046875,185.9275054931641,126.37133026123048,268.76141357421875,20.470441818237305,143.37931564236283,187.864501953125,126.46488475430864,271.13578442629563,20.49064871386537,141.10593506704151,184.8394927978516,125.01332084819248,268.0442311924346,20.146356789005843,143.27152578832394,187.1999969482422,125.57762429893366,270.54462431878187,20.19849956395264,76299700,51432000,17668000,18931700,321984000
2021-07-13,142.7129669189453,183.8679962158203,126.73558044433594,272.3085021972656,20.208478927612305,144.4963962387887,188.6540069580078,127.4481693673428,274.12078616611456,20.419296080234357,140.74336872639185,183.5659942626953,126.07175435939052,268.82929909583135,20.07275810496243,141.13532365605394,185.10499572753903,126.43402078790348,268.9552622367565,20.358669684118883,100827100,76918000,19240000,26120100,290708000
2021-07-14,146.15240478515625,184.08399963378903,127.62682342529295,273.791259765625,19.80081367492676,146.5639768603656,185.88299560546875,128.71114739493328,274.90576285138275,20.375882131291046,144.71194737828577,183.04150390625,127.30585581569756,271.8917274782308,19.71224672567586,145.1235194534951,185.4425048828125,127.3491516286642,273.6361940946692,20.316005696247306,127050800,65932000,23742000,23113700,380100000
2021-07-15,145.49591064453125,181.55999755859372,126.40067291259766,272.35693359375,18.92736053466797,146.98536654545342,184.7700042724609,128.0876073375867,273.7912689162148,19.80630527488208,144.1338468459617,181.04600524902344,125.92793461048532,271.19395581058893,18.819831529208127,146.24064607105467,184.7100067138672,128.03685511202383,273.2969989220083,19.77112784179592,106820300,63706000,24218000,22604200,550564000
2021-07-16,143.44789123535156,178.68150329589844,126.36585235595705,272.0855712890625,18.123762130737305,146.7501570666892,182.3029937744141,127.20334766110668,275.3321904324174,19.117720229645094,142.94814646554318,178.5229949951172,125.5532396143855,270.8353746304237,18.035943220014392,145.47629609045745,181.66549682617188,127.05555571192008,273.3648409129834,18.991480426516045,93251400,80874000,20424000,26186800,688224000
2021-07-19,139.58706665039062,177.47950744628906,123.98523712158205,268.4609680175781,18.741241455078125,141.17451839605775,177.510498046875,125.60449445304222,271.7172580006316,19.00295268563337,138.82274412371137,174.95799255371094,122.91733701019425,265.97997672313284,17.828864872439773,140.8609425122298,176.62899780273438,125.48954262685852,270.3216967005375,17.87851413522799,121434600,75692000,27968000,32935600,749060000
2021-07-20,143.21270751953125,178.6595001220703,125.60897064208984,270.69976806640625,18.57383918762207,144.1436266165373,179.60000610351562,126.43850077838984,272.298840647594,18.799375650601363,140.08683190917176,175.89999389648438,123.75881501817668,267.7342066756191,18.126757771110505,140.57678303301844,178.36599731445312,124.9302089444466,269.44957114260086,18.69159728177998,96350000,65114000,26312000,26259700,434687000
2021-07-21,142.47776794433594,179.25999450683594,126.94210052490234,272.715576171875,19.370201110839844,143.19310728596565,179.32249450683594,126.9888739739733,272.83186806324454,19.486961789834456,141.72325404739772,177.1820068359375,125.4238541100995,268.7324310136642,18.7035715252344,142.60516000969034,178.81900024414062,125.5333313160581,270.29272984914024,18.843283856723502,74993500,46380000,20746000,24364300,371017000
2021-07-22,143.84967041015625,181.9015045166016,127.81043243408205,277.30926513671875,19.553823471069336,145.22152774257404,182.00100708007807,127.87164794172932,277.5806226950854,19.84622196017468,142.87956168443856,179.11349487304688,126.8923289019367,274.6732076086904,19.2364747203038,143.0069537767786,179.3614959716797,127.23568852185856,275.0802291583625,19.601725384781613,77338200,65308000,14302000,23384100,323826000
2021-07-23,145.57427978515625,182.83200073242188,132.382080078125,280.7303466796875,19.517894744873047,145.73106773788473,183.3054962158203,132.76425558089943,281.0404485048462,19.65960375629647,143.96724064999466,181.1020050048828,129.18288265732,277.6581647923858,19.21052576914919,144.58458386878672,182.0,129.80987462994372,278.5013105083251,19.615693358782373,71447400,48726000,41506000,22768100,195672000
2021-07-26,145.99566650390625,184.99099731445312,133.39724731445312,280.12939453125,19.254440307617188,146.81878094574583,185.60400390625,133.59828204098443,280.7496571969808,19.402135661445893,144.73158401268006,182.3625030517578,131.671990313619,277.7937974154402,18.87521839170497,145.2901355674368,183.6584930419922,132.69411172953653,280.08094944988113,19.271405648863613,72434100,58002000,30572000,23176100,203943000
2021-07-27,143.8202667236328,181.3195037841797,131.2723846435547,277.6968688964844,19.16861915588379,146.21123076065714,184.9250030517578,133.7595019903575,280.6430277382962,19.581769914561328,142.62478470512065,179.3074951171875,129.4849403696827,274.2176662977109,18.70257565904251,146.1230281888383,184.9250030517578,133.61171004397323,280.4976629230343,19.225501500323308,104818600,82638000,54710000,33604100,248863000
2021-07-28,142.06622314453125,181.51600646972656,135.44644165039062,277.38677978515625,19.4630126953125,144.0162339928002,182.92100524902344,137.6389624126458,281.1954864033692,19.605719148054416,139.67525927689903,180.0500030517578,134.63382884778994,275.0705249317499,18.956054841013263,141.89964155731053,181.68899536132807,135.66340668703342,280.07128236801464,19.279389940593333,118931200,59988000,95130000,33566900,202191000
2021-07-29,142.7129669189453,179.99600219726562,135.13143920898438,277.6581420898437,19.621686935424805,143.604681578867,181.8975067138672,136.01073448465564,279.712710695351,19.812295305895734,141.6742728984309,179.00050354003906,134.89805792374722,277.2510909624528,19.28837020989053,141.7820627469063,181.3874969482422,135.502164347923,277.4061566502324,19.478978580361467,56699500,110400000,31716000,18168300,190781000
2021-07-30,142.9285430908203,166.37950134277344,134.08544921875,276.1171875,19.45901870727539,143.38909834548167,168.40699768066406,134.66070190945484,277.8131794690923,19.589748711840976,141.21371414962815,165.3489990234375,133.61619609988043,275.14804923194725,19.223502553973766,141.4782919442919,167.3975067138672,134.39248350863042,276.3691729139346,19.378183515098645,70440600,199312000,25576000,20944800,183497000
2021-08-02,142.59536743164062,166.57400512695312,134.21282958984375,276.030029296875,19.709508895874023,143.99662035248164,167.9459991455078,134.69253074494517,277.9198315896451,19.920076748966853,142.33078966013647,165.85000610351562,133.15737467086495,274.9833431748171,19.321306477771643,143.418481662853,167.65499877929688,134.47407749953126,277.522481263286,19.65961216637368,62880000,67078000,21634000,16267400,217444000
2021-08-03,144.3984375,168.31199645996094,134.98464965820312,278.25897216796875,19.774375915527344,145.06476404375385,169.5500030517578,135.08615411628443,278.36559275584085,20.18054107494759,142.26224220829448,164.98849487304688,132.68514239501812,275.23526553226986,19.18059456345731,142.87958558722158,167.03599548339844,134.4919946425515,276.6114548732623,19.699528918790357,64786600,83146000,20762000,17879000,301811000
2021-08-04,143.99661254882812,167.73599243164062,134.48255920410156,277.6678161621094,20.23242950439453,144.8197267354332,169.44400024414062,135.00406801076176,278.71447248399744,20.276339909269765,143.34007992721791,167.2779998779297,133.84709325917578,275.8652035942845,19.787342950872905,144.31018840207938,168.96749877929688,134.7054924116893,277.38675778162667,19.9490114340355,56368300,43678000,19676000,16191300,231309000
2021-08-05,144.10440063476562,168.79949951171875,135.60317993164062,280.5849304199219,20.59468650817871,144.86872307766274,169.4499969482422,135.70122193743754,280.6915510200852,20.69049034667799,143.23228836263334,167.04600524902344,134.20436531020974,277.2704937547623,20.300291278871487,144.0260066724019,167.81100463867188,135.0348977292048,278.02642050082994,20.457968271115057,46397700,48670000,17870000,13900200,211435000
2021-08-06,143.41746520996094,167.2469940185547,135.09262084960938,280.5267944335937,20.324241638183597,144.36939566640558,168.75,135.8231370611958,280.5655682510062,20.527823837262428,142.91697171230874,166.45199584960938,134.56664735492504,278.7435833174623,20.16856135693953,143.62355957636092,168.75,135.39468924235564,279.60613069428643,20.481918625769893,54126800,52752000,20488000,16589300,178497000
2021-08-09,143.36837768554688,167.093505859375,136.26153564453125,279.4316711425781,20.25338363647461,143.9670141431112,167.74400329589844,136.5312574721782,282.5522980772889,20.465946209006816,142.80900442411368,166.42599487304688,134.69552108517198,278.9277298051075,20.10169489765469,143.47632901312474,167.1804962158203,135.29566392097962,280.807860729634,20.404073070623035,48908700,42964000,17760000,16117600,146443000
2021-08-10,142.88754272460938,166.03399658203125,136.1560516357422,277.5999755859375,19.895124435424805,144.9582349617114,167.89999389648438,137.11695747144506,280.323251828828,20.38811102969267,142.59312859632232,165.75,135.7156522799874,276.3982535643784,19.79432978792613,143.71189030419347,167.25050354003906,136.68849445684972,279.8871277657764,20.280332668750773,69023100,48252000,19414000,18616600,179238000
2021-08-11,143.14266967773438,164.60549926757812,135.6305694580078,278.0942077636719,19.658605575561523,143.98664871773903,166.88499450683594,137.02737959411166,279.7514257415527,20.007888262929665,142.81881568830585,163.88949584960938,135.6230978548488,277.03782113911234,19.390158072563768,143.32913242690734,166.57249450683594,136.52877157272962,278.34616357459697,20.00190004850871,48493500,58944000,15352000,13955900,185925000
2021-08-12,146.11624145507812,165.1750030517578,136.54119873046875,280.8659973144531,19.864187240600582,146.27326431640063,165.72549438476562,136.64669715164672,281.021063007531,19.987931634303653,143.12305867466128,163.48350524902344,134.78111998935373,277.50308588370405,19.57977176020651,143.46654431198874,164.5,135.3284908102748,277.7841443008925,19.829259157284667,72282600,46282000,16506000,14561300,151652000
2021-08-13,146.32235717773438,164.69850158691406,137.07217407226562,283.81219482421875,20.146608352661133,146.65601957582584,165.30349731445312,137.2005732785882,283.8606399153616,20.17255601952849,145.50781781213945,164.14999389648438,136.3809899827842,280.3717356561,19.810299408965527,146.19477421248263,165.2834930419922,136.59695274010096,280.5462030508814,19.864189545728184,59375000,41134000,15948000,18249000,183063000
2021-08-16,148.3046875,164.94949340820312,137.65139770507812,285.5081481933594,19.90909576416016,148.37339061458732,165.0,137.7041545137353,285.72135980171606,20.245404680922952,143.7413212084629,160.55650329589844,134.65522403759903,281.06947823095703,19.413113156362577,145.77275011469712,164.14999389648438,136.87063034656046,284.14165964558504,20.09371591167451,103296000,66394000,22384000,22507600,210876000
2021-08-17,147.39202880859375,162.09800720214844,136.01124572753906,284.0350952148437,19.41810607910156,148.85426118078644,164.02450561523438,137.60761757330292,284.37429960099286,19.729466669758875,146.31251533457103,161.28399658203125,135.4345047652253,282.09681823771683,19.22749769540796,147.4312770374107,163.875,137.09456747401367,283.3664168674337,19.64463995270253,92229700,67758000,21716000,20075300,204585000
2021-08-18,143.6333770751953,160.06100463867188,134.8045196533203,282.2969970703125,19.00096321105957,147.91215275914686,162.7050018310547,136.45214485908588,286.26835757863444,19.593745196105584,143.4272826956147,160.0,134.67762388651653,281.8503186519867,18.961044309389564,147.00929375834372,162.09950256347656,135.85051374450163,283.5689963926592,19.46001915963666,86326000,56086000,19258000,21813000,285913000
2021-08-19,143.967041015625,159.3874969482422,135.03440856933594,288.1617736816406,19.757404327392575,145.24282558662867,161.64999389648438,135.70370932909012,288.84148108685145,20.45297562405578,141.8080290355935,159.1230010986328,133.61121999580743,280.2676202301463,18.7235274533364,142.3281541725026,159.7010040283203,133.79583845464464,280.3161580595009,19.4540268298558,86960300,75658000,21782000,29850500,766555000
2021-08-20,145.4292755126953,159.99749755859375,136.7755889892578,295.53155517578125,20.773317337036133,145.73349792725946,160.3905029296875,136.89949307166904,296.96863616381444,20.82221665066995,144.04553971626808,158.78799438476562,134.60645508617034,289.4143082325147,19.892128483415195,144.69324774538592,160.19349670410156,135.35288644524337,291.0261609315284,19.950008215956156,60549600,67168000,31194000,40817600,675741000
2021-08-23,146.92095947265625,163.2935028076172,139.3751678466797,295.813232421875,21.91297721862793,147.39201304068925,164.0449981689453,140.20419691127913,296.5414777156917,21.951896810931448,145.13485827480818,160.50050354003906,136.95274343167395,293.09446184457664,20.907044613368058,145.54703201865243,160.59500122070312,137.31302050167736,294.45384713322585,20.9280014633344,60131800,65362000,28454000,22830200,575807000
2021-08-24,146.8326416015625,165.28900146484375,140.58934020996094,293.8421630859375,21.748313903808597,148.04954634761012,165.77450561523438,141.40394225947364,296.78427335565567,21.913973895266203,146.37139629315473,163.72900390625,139.67072799216066,293.2401516218023,21.49084349746949,146.66581042238676,164.0,139.94242399461834,296.1725424703629,21.70839691142812,48606400,51036000,19268000,18175800,297299000
2021-08-25,145.5961151123047,164.95899963378906,141.4029541015625,293.2497863769531,22.167455673217773,147.51960771111226,166.0500030517578,141.51293245081183,295.75493682464673,22.423928711519626,145.04655007679514,164.3074951171875,140.70331138846305,291.70591011010885,21.67746315503596,147.01909921664708,165.49349975585938,140.9511195496134,295.4733403838141,21.692431791193997,58991300,33606000,15848000,20006100,347701000
2021-08-26,144.79136657714844,165.8000030517578,140.7675018310547,290.4144897460937,22.02275276184082,146.34193343849523,166.60000610351562,141.73984285117388,293.657605009389,22.29419441591644,144.76192666629242,164.8000030517578,140.68438784337567,290.27856604274746,21.745322892376493,145.58628909382776,164.9499969482422,141.07552321093658,292.2593717706494,22.154482079765437,48597200,41976000,20610000,17666100,237940000
2021-08-27,145.83164978027344,167.48150634765625,143.31878662109375,291.0261535644531,22.589588165283203,145.97884935283636,167.61599731445312,143.82486618585608,292.1427900883867,22.675412277569755,144.0946199514099,165.6875,140.82371186007694,288.2199683133716,22.121549912178164,144.73250473188153,166.6614990234375,140.9784742560107,290.3173176891509,22.138515254341662,55802400,48048000,28780000,22605700,304722000
2021-08-30,150.26739501953125,171.07850646972656,143.9025115966797,294.78399658203125,22.641477584838867,150.63051216360927,172.25,145.2759501615927,295.39572740143205,22.995749194300934,145.84142096189126,167.76100158691406,143.47704025354426,292.3273835166958,22.50475937370406,146.2241547276338,167.8715057373047,143.7129120778502,292.3856407726028,22.78318660931121,90956700,63844000,24434000,16348100,262580000
2021-08-31,149.00146484375,173.5395050048828,144.00900268554688,293.12359619140625,22.343040466308597,149.9533952991406,173.62899780273438,144.48074635237265,295.66759505960573,22.652458850997647,148.47151645903594,169.7794952392578,143.59449575192565,292.75461382749137,22.078537807120643,149.8160040465339,171.24000549316406,144.4563725246217,295.58992859832875,22.652458850997647,86453100,87128000,22448000,26285300,259850000
2021-09-01,149.66879272460938,173.9499969482422,144.5245361328125,293.0749816894531,22.39893341064453,152.09277878484346,176.35000610351562,145.55809268141408,296.3375355546533,22.65445404598005,149.50196155532296,173.76199340820312,144.19411512479778,292.7448474253484,22.315091237611284,149.98283843704763,174.82000732421875,144.31006164544272,294.0848233182499,22.442851555279045,80313700,72598000,21936000,18983800,201767000
2021-09-02,150.78756713867188,173.156005859375,142.60520935058594,292.4146728515625,22.35401725769043,151.83764073221985,175.59800720214844,144.8270847688829,294.56056008861674,22.55064847192109,149.56085404781211,172.75,142.50368970947488,291.47280801554655,22.253206755805778,151.0034698406252,174.73800659179688,144.52503156593625,293.43423375805304,22.47578830242912,71115500,58474000,32342000,16285600,187834000
2021-09-03,151.4254608154297,173.90249633789062,143.0555419921875,292.4050598144531,22.800189971923828,151.74931485528106,174.1334991455078,143.46906174741412,293.8227023328315,22.942921622994437,150.2379960026413,171.82200622558594,141.72290890072952,291.5505806091698,22.15839537901746,150.89551239584583,172.60000610351562,142.3996811332552,292.25938705217084,22.2831611144764,57808700,51514000,19850000,14747900,280532000
2021-09-07,153.77090454101562,175.46449279785156,143.593994140625,291.4728698730469,22.61952209472656,154.33027778829793,176.4044952392578,143.87714056862364,292.3564776599139,22.856077365071243,151.51375000527457,173.8470001220703,142.93564262833766,289.5503213901356,22.47978322176614,152.08294653860207,173.89999389648438,143.15011712566266,292.27881120532527,22.790201093344027,82278300,54758000,20124000,17180400,198107000
2021-09-08,152.22036743164062,176.27499389648438,143.0072784423828,291.5019836425781,22.297128677368164,154.11440516674327,177.281494140625,143.71290448780815,291.8903751604786,22.567620625993627,151.11141405800635,174.7834930419922,142.31957209422643,288.841470630968,21.93580579054596,154.05552533708556,175.58250427246094,143.41434410788645,291.08446350164445,22.47080232009072,74420200,61068000,18344000,15046800,254434000
2021-09-09,151.19972229003906,174.20799255371094,142.8579864501953,288.6278076171875,22.13543128967285,153.20171102031637,177.49949645996094,143.62382565241126,293.37597988697536,22.49575468914605,151.08194767683096,174.01849365234375,142.4962212018275,288.3850592508148,22.08951798459701,152.5932662544077,176.30099487304688,143.15606084759952,292.09426140075874,22.270178472986,57305700,54384000,15314000,19927000,196856000
2021-09-10,146.1947784423828,173.45750427246094,140.20567321777344,287.13250732421875,22.43586540222168,152.58349561221084,175.42250061035156,144.0298881380867,291.2204116894065,22.583586786776177,145.92980418939584,173.14549255371094,140.0683293807008,286.81209247651026,22.22825511755486,152.1124419204216,175.0915069580078,143.5262839446984,289.7639212987132,22.30610802241827,140893200,47946000,36840000,19633400,248376000
2021-09-13,146.76394653320312,172.85850524902344,141.65524291992188,288.3754272460937,22.11047744750977,148.5991043920851,174.8979949951172,142.26979737771194,289.8804853532389,22.92095566229526,145.97884721713058,171.89999389648438,140.57788953208455,285.549831849137,21.81702791352925,147.82382836372247,174.13999938964844,141.2740545378672,288.9191813810018,22.64147982499128,102404300,51380000,22094000,23652900,297500000
2021-09-14,145.36062622070312,172.5,141.86624145507812,291.0941772460937,22.2003116607666,148.25568182365205,174.3404998779297,142.68085878606388,292.6477729197862,22.36799604174789,144.17317603551575,171.885498046875,141.075527179142,289.45319570500504,22.04460391966671,147.5490937074543,173.77749633789062,142.31509952248695,290.870838052277,22.23324884827066,109296300,38738000,19674000,21853400,199755000
2021-09-15,146.25364685058594,173.7895050048828,143.74227905273438,295.97833251953125,22.29912376403809,146.6560123561671,174.27099609375,143.76317524274404,296.46382941180826,22.325076004521907,143.64319768326396,170.10049438476562,140.67494311484762,293.0653511658691,21.9248266618489,145.79240150994914,172.12600708007812,142.09216342027784,294.4635845862172,22.267184155866357,83281300,59150000,27408000,28356300,166538000
2021-09-16,146.01809692382812,174.41200256347656,142.92666625976562,296.3666687011719,22.2003116607666,146.19475138463315,174.62750244140625,143.6133854871325,296.4540545695595,22.23524590680437,144.4773531646783,172.3070068359375,141.72392050993247,292.0360455287363,21.885901542653063,145.67462626455162,172.9980010986328,143.2655459492546,294.94902633781703,22.14142223119242,68034100,51672000,26190000,19550800,156033000
2021-09-17,143.33895874023438,173.12600708007812,140.1300506591797,291.1718139648437,21.858949661254883,146.04755063760766,174.87049865722656,142.7674353957721,295.66751857799704,22.279160055223453,143.04454462427765,172.60650634765625,139.80161903772358,290.84167973315334,21.78908117577002,146.04755063760766,174.42050170898438,142.34993679970833,295.3471037635937,22.25819950957799,129868800,92332000,53384000,41372500,294503000
2021-09-20,140.277099609375,167.7864990234375,138.05943298339844,285.76336669921875,21.073427200317383,142.14169754222866,170.9499969482422,138.33860059722008,290.05517087983486,21.392827095889,138.63821269534515,165.25050354003906,135.67334943779196,281.12201909253474,20.62327232997256,141.12107882598275,169.8000030517578,137.50408943393188,287.7344822603083,21.1063643864586,123478900,93382000,46518000,38278700,349440000
2021-09-21,140.75794982910156,167.18150329589844,138.3714599609375,286.2488708496094,21.2061767578125,141.90616637912737,168.98500061035156,139.3453044410875,288.9094131794208,21.38484018908385,140.1200650564419,166.6195068359375,137.62004753126166,285.54006456204365,20.9107320527546,141.24863503100102,168.75,139.08454245988372,287.1130692848338,21.37685576304197,75834000,55618000,25332000,22364100,204688000
2021-09-22,143.1328582763672,169.00250244140625,139.6160125732422,289.9192810058594,21.899877548217773,143.7020398490534,169.4499969482422,140.21664143476931,291.5117248704752,21.91884103930452,141.02290323463595,167.05250549316406,137.89225891810773,285.9673592342835,21.156273010417426,141.7589309289446,167.5500030517578,138.64118089062606,288.122966397132,21.325954467808348,76404300,48228000,25056000,26626300,268726000
2021-09-23,144.0946044921875,170.8000030517578,140.54408264160156,290.870849609375,22.439865112304688,144.3399470698202,171.447998046875,141.02229564251655,292.17197751848266,22.492765278349356,142.92677142673216,169.00250244140625,139.73345921270854,288.8997337245694,21.8489736653411,143.9179500495402,169.00250244140625,140.31666950445637,290.1814524287198,22.098505121194787,64838200,47588000,20952000,18604600,248555000
